x,y,label
176092,531921,1
184402,546549,1
139641,557503,1
170816,547069,1
156474,570384,1
146678,558942,1
136569,532130,1
162124,500069,1
127503,623654,1
182854,534283,1
141222,572556,1
177665,557923,1
201907,516078,1
130249,579307,1
166560,559687,1
138220,560056,1
134725,537440,1
127940,590467,1
143592,606949,1
64979,538104,1
94061,576129,1
79285,554817,1
103192,550021,1
198823,538624,1
145758,562414,1
211584,591058,1
139451,549580,1
220224,592068,1
150404,539885,1
142767,538646,1
143912,595772,1
184412,537050,1
55359,623076,1
137197,556522,1
138461,558771,1
80673,566893,1
203667,577260,1
94249,600812,1
145244,561042,1
94458,533883,1
130201,562734,1
98675,580608,1
134422,544300,1
141771,551655,1
141924,558399,1
137316,562151,1
143363,551365,1
197849,575524,1
134261,519275,1
129997,568115,1
170494,560892,1
164453,544085,1
128788,546091,1
88703,577217,1
131109,568012,1
95074,570002,1
232047,522748,1
125548,552424,1
142563,560090,1
118391,553625,1
132497,593125,1
162713,586568,1
122296,566921,1
56907,586609,1
48143,523870,1
104489,542515,1
130582,565948,1
180633,570302,1
241485,523039,1
178005,594957,1
211266,534538,1
137680,555667,1
144401,565666,1
101722,535117,1
115781,594942,1
107160,530936,1
139978,587153,1
179931,536588,1
105353,589239,1
119496,543146,1
142575,517378,1
76661,531044,1
137699,556769,1
154964,554923,1
142516,559062,1
98525,579761,1
163925,576666,1
153326,558408,1
262846,559590,1
102898,592834,1
138349,554238,1
193502,557364,1
202175,495076,1
154162,536416,1
77875,516899,1
163477,561507,1
131874,552586,1
120357,560737,1
119535,551857,1
114108,540537,1
136059,558213,1
121786,564225,1
233105,591646,1
149760,577278,1
139237,548782,1
34795,606311,1
147663,555514,1
108512,525986,1
509279,180548,1
495165,163113,1
474652,193224,1
507786,199578,1
566666,195255,1
506012,178372,1
541435,206637,1
507311,177795,1
461701,188438,1
506069,169723,1
477155,161019,1
505044,180646,1
467697,168082,1
511868,170991,1
500225,177559,1
460616,174810,1
573755,218049,1
543616,144788,1
509804,175714,1
542311,161882,1
475944,189337,1
517750,199025,1
520952,169184,1
559076,190770,1
416763, 96639,1
549384,208450,1
549147,171454,1
520880,200955,1
484348,202813,1
487472,166999,1
504728,174541,1
465734,114090,1
570266,188032,1
505584,176135,1
514739,189624,1
500589,181466,1
504096,192493,1
553118,165472,1
502511,205121,1
551798,221411,1
502737,174437,1
513181,177419,1
513010,141058,1
535564,177248,1
514551,176526,1
450030,169537,1
521152,152439,1
505512,203857,1
509928,184873,1
490271,216725,1
529931,180136,1
508228,220433,1
534461,178056,1
508551,174306,1
545365,210090,1
510414,142485,1
507895,177445,1
506288,177990,1
512560,224816,1
454160,102568,1
437116,148591,1
519003,160741,1
509173,178051,1
507674,147431,1
513562,229098,1
473361,185066,1
517580,170329,1
509285,174620,1
510496,174308,1
438860,114065,1
534702,244239,1
504755,150226,1
474135,199330,1
508907,173787,1
509651,149290,1
490956,124550,1
499637,194036,1
515856,148316,1
482568,159010,1
522728,184704,1
493070,189771,1
483807,198925,1
469656,153741,1
470041,102049,1
576965,187481,1
515230,149567,1
469470,189347,1
484678,123623,1
509554,186931,1
480787,147737,1
523036,123677,1
508144,167733,1
515450,173220,1
489378,172861,1
497406,125809,1
514173,139330,1
520809,176718,1
499009,205823,1
509773,148899,1
505117,141877,1
494698,176711,1
501334,163002,1
502500,176532,1
546565,151576,1
520878,209094,1
486891,175164,1
512241,169240,1
569692,182365,1
491382,122267,1
457033,127590,1
535453,200970,1
436641, 55171,1
520845,176291,1
496130,178113,1
507473,227670,1
507092,175151,1
493714,173387,1
528826,154067,1
509951,176794,1
505400,160422,1
473316,162622,1
489504,146224,1
516888,152451,1
505128,175022,1
520819,181586,1
506812,167031,1
495032,203929,1
508789,174256,1
502302,210265,1
511106,122518,1
486997,164803,1
535787,199735,1
540364,163758,1
496006,191010,1
497454,172375,1
488330,173837,1
547076,156969,1
509956,141698,1
516084,178725,1
535034,172649,1
529858,213114,1
496384,166644,1
519201,139101,1
575022,213534,1
469404,181944,1
464672,193513,1
491609,180519,1
470314,178936,1
481067,172555,1
508797,176269,1
491145,206344,1
485361,169229,1
474527,107596,1
499643,171625,1
514722,190943,1
474641, 81263,1
495995,160032,1
516963,174184,1
521006,163218,1
434581,123267,1
514876,182995,1
501416,172980,1
513991,165072,1
512900,219252,1
510739,121103,1
509522,174376,1
507862,172954,1
512716,181316,1
483423,111797,1
505603,147517,1
482628,171320,1
541790,172616,1
473649,178184,1
520763,250478,1
494000,189403,1
533931,173291,1
485110,150541,1
528679,199079,1
545699,174099,1
517495,186329,1
520461,173217,1
456821,105575,1
495388,156422,1
514934,219169,1
508989,168995,1
500474,169746,1
504511,149234,1
467144,147308,1
512733,174091,1
452791,156805,1
488800,197919,1
593887,210595,1
561725,168220,1
528011,201615,1
514428,222503,1
512051,145220,1
472054,129986,1
507959,166780,1
518068,137556,1
561110,219865,1
563315,215613,1
523779,163905,1
490037,164357,1
519421,154681,1
504373,165819,1
513957,139202,1
486422,178919,1
533351,147778,1
511030,221292,1
496069,102201,1
496491,171534,1
497254,171940,1
518892,165875,1
481083,151953,1
507741,178883,1
486224,196184,1
509039,173839,1
462658, 75167,1
519680,208378,1
499676,196897,1
480876,160465,1
521032,177084,1
486034,196122,1
505225,158750,1
485968,123023,1
478442,125560,1
502355,164119,1
502915,183059,1
497211,174121,1
537174,194410,1
505293,194591,1
491442,116195,1
473202,140745,1
505079,219082,1
541455,223176,1
528938,174372,1
528094,178343,1
520759,184923,1
538994,179328,1
507832,181513,1
493897,189627,1
514408,173338,1
514391,156592,1
513362,223841,1
443618,157237,1
477746,163845,1
480571,204150,1
486326,174643,1
505384,174535,1
541220,177840,1
522869,176818,1
497255,188783,1
545240,221008,1
512291,169608,1
576158,210283,1
508099,175066,1
545455,182232,1
537836,177165,1
508597,173640,1
507445,193647,1
524397,239456,1
527753,213985,1
528766,239937,1
481356,162127,1
541498,192746,1
506142,170513,1
494574,198972,1
477901,173288,1
509223,177592,1
532010,176195,1
541006,175198,1
490355,153464,1
566524,179796,1
550216,184337,1
516085,195504,1
523796,219588,1
511118,175212,1
445043,152257,1
497582,190801,1
514622,206979,1
479631,178459,1
496476,140337,1
498389,178069,1
506361,225237,1
519396,177174,1
529409,157228,1
501111,157402,1
514219,167014,1
558307,203307,1
545957,196749,1
508080,175697,1
589900,217899,1
509383,167302,1
474516,189144,1
498730,183037,1
473093,188791,1
471328,176297,1
510901,175806,1
559809,162597,1
499272,168413,1
514981,172608,1
511289,183247,1
455460,153040,1
519962,175210,1
532549,172894,1
516128,178722,1
519113,194925,1
502877,192740,1
520782,134308,1
574369,207483,1
515494,188459,1
486870,146947,1
484395,107291,1
504243,237336,1
483776,213021,1
536623,213083,1
544539,180391,1
502002,166223,1
500801,185558,1
525670,184762,1
481841,209337,1
494317,170837,1
521153,242968,1
473933,191767,1
524502,248106,1
487952,168607,1
460133,173081,1
453261,148432,1
491792,214464,1
497815,165151,1
515348,184750,1
598908,254032,1
558478,213316,1
538228,168834,1
464634,173867,1
518675,175686,1
533566,214619,1
540196,180312,1
500360,213540,1
517882,175467,1
549642,157506,1
511368,173673,1
506815,173387,1
500192,192292,1
533775,163036,1
511484,160453,1
489062,200329,1
537514,179689,1
551867,170425,1
406184,394506,1
417996,408162,1
428667,451233,1
425386,379634,1
388202,405780,1
370955,325071,1
353749,391896,1
398629,401626,1
393402,401018,1
465599,383470,1
400257,404936,1
444610,400247,1
392046,391220,1
410506,395586,1
508805,429073,1
424782,449687,1
384467,407359,1
397399,403186,1
449683,388863,1
387756,435588,1
451753,383440,1
414448,429790,1
394599,409068,1
387330,409037,1
402109,430185,1
393825,453067,1
412111,418466,1
397213,377839,1
361159,436327,1
383075,447616,1
383832,340506,1
402227,414685,1
411957,397796,1
377408,395123,1
417231,381303,1
442915,420573,1
415394,396940,1
420792,430901,1
397791,444527,1
385804,393101,1
384572,388523,1
402069,434868,1
414997,432597,1
392919,405103,1
396150,430329,1
439145,407748,1
401240,354085,1
424228,442208,1
336023,416862,1
351352,362910,1
413549,408517,1
341775,425156,1
424811,413300,1
402677,412615,1
419118,421655,1
354601,358760,1
410682,349328,1
399020,404042,1
392258,405478,1
353941,399967,1
411471,446824,1
397158,370362,1
431117,394746,1
395246,392783,1
400468,405703,1
354094,424230,1
352429,359750,1
358830,431609,1
387039,365758,1
395013,387179,1
400545,404212,1
435067,403802,1
394436,450912,1
376444,371957,1
433463,410297,1
426625,475977,1
424241,452915,1
396520,405610,1
347638,429109,1
374797,407601,1
451670,388347,1
373684,418326,1
412615,403902,1
392428,402295,1
389868,410718,1
383022,409854,1
468350,395883,1
373339,398565,1
383878,376230,1
434815,388041,1
368864,411216,1
321050,422497,1
276794,384458,1
383197,409869,1
381340,409680,1
415521,368125,1
404288,349685,1
367922,415238,1
422056,382193,1
407334,445969,1
373917,427628,1
422261,374345,1
392728,411341,1
336585,420977,1
401730,354294,1
401854,402867,1
401330,395538,1
393903,387227,1
399188,402459,1
389510,370897,1
399858,403574,1
343651,438750,1
388743,388465,1
398246,406245,1
400727,396769,1
399077,403968,1
402071,427626,1
405902,394724,1
383992,398245,1
372230,412488,1
418086,394699,1
400305,466024,1
380458,329635,1
338347,337961,1
411171,426853,1
392447,408539,1
375233,399429,1
385338,440797,1
397764,406712,1
414290,393146,1
394846,407130,1
402252,414628,1
332913,385678,1
396517,394572,1
388479,343648,1
405569,411933,1
444816,409502,1
393659,439272,1
415222,434798,1
396621,381952,1
416893,347737,1
398980,407667,1
404273,429948,1
397851,400846,1
447192,359893,1
350428,392503,1
451853,420873,1
402566,415798,1
362753,369848,1
407188,396576,1
380139,434251,1
409167,449719,1
405470,392374,1
359036,365793,1
398617,402424,1
408714,391412,1
382222,441817,1
403751,385539,1
400548,402390,1
393828,404314,1
373943,376926,1
390182,360941,1
391776,409868,1
342501,336320,1
401923,417123,1
342400,426090,1
405325,407466,1
369480,377148,1
416110,374296,1
401162,412142,1
442931,430123,1
478361,409520,1
401313,405195,1
357466,354094,1
417617,414816,1
417281,410881,1
470047,410943,1
378824,430343,1
369227,397853,1
397918,462032,1
397331,407010,1
427810,400178,1
401708,409924,1
426172,363147,1
401411,414503,1
409823,412908,1
386068,422517,1
398255,405428,1
346358,384801,1
397735,448097,1
348847,425164,1
394761,461494,1
357253,388075,1
402267,410395,1
415233,441297,1
404445,402466,1
408224,399767,1
369044,371649,1
343119,382074,1
416750,435776,1
387103,401925,1
368200,364844,1
393758,439738,1
418623,404382,1
402660,406054,1
427749,457110,1
405356,391545,1
432184,395118,1
322936,368566,1
402710,424367,1
456025,389630,1
395450,407822,1
377941,403683,1
407576,434017,1
348263,386451,1
391966,387214,1
392576,406460,1
380236,460907,1
398153,407081,1
399942,385908,1
398795,472619,1
467535,416014,1
377758,413906,1
398724,404179,1
396710,378698,1
377588,402670,1
408992,462226,1
423371,373970,1
412861,434751,1
403160,392159,1
395168,404189,1
399346,423786,1
409244,460295,1
429515,393708,1
370602,353215,1
356739,417826,1
408147,436628,1
436362,379677,1
399291,386712,1
396081,396707,1
419200,403389,1
383855,390984,1
370252,347498,1
460198,402706,1
418046,358461,1
408500,393942,1
397618,404912,1
392660,395873,1
406739,400918,1
439048,403700,1
392424,375266,1
379128,418858,1
391970,419802,1
389279,424006,1
468907,448885,1
410601,410653,1
396556,406492,1
417795,405673,1
375971,427549,1
414374,439977,1
368363,409733,1
402081,407514,1
399753,404222,1
424840,479570,1
381863,416651,1
394606,401451,1
389520,406500,1
418140,415328,1
387461,394402,1
391384,413273,1
391439,399819,1
365223,422531,1
407189,437102,1
415933,422485,1
402031,426039,1
428513,456990,1
382396,405483,1
368166,429422,1
418636,440000,1
411674,402377,1
424365,371987,1
394159,411676,1
371548,414612,1
460628,434107,1
399717,403257,1
361875,448199,1
393424,399084,1
333682,401078,1
377870,377550,1
405117,364266,1
452398,378671,1
397889,398501,1
424089,352640,1
417494,392231,1
402851,395579,1
376493,366302,1
460684,371809,1
449571,387141,1
405322,414743,1
420489,448078,1
377975,461076,1
492551,434649,1
477323,384551,1
359740,379592,1
429653,438596,1
361814,411086,1
400660,404811,1
410418,409414,1
392162,355397,1
376145,414107,1
371464,328177,1
379593,380662,1
448231,384406,1
404157,406324,1
420616,401526,1
398985,413427,1
400538,407020,1
391530,398743,1
408182,408351,1
435926,408504,1
411090,435389,1
398311,383357,1
409291,431539,1
399460,399410,1
400473,408327,1
399693,395271,1
431437,436764,1
312123,419763,1
411053,432808,1
401616,404245,1
364455,436191,1
407833,402474,1
367864,442851,1
437870,375761,1
308726,371721,1
418996,389541,1
371498,393120,1
407429,399155,1
380749,403860,1
399997,411205,1
377215,418429,1
380202,396671,1
436034,385951,1
395210,357805,1
415136,446807,1
315013,318367,1
372424,413163,1
340966,420480,1
354767,417464,1
387165,404027,1
854654,549222,1
889260,541423,1
870826,524625,1
868025,569296,1
861364,598127,1
825141,535997,1
906640,587296,1
906396,535803,1
887896,558572,1
817776,525600,1
844066,546029,1
848976,558706,1
897131,604582,1
845120,549830,1
872241,556733,1
857818,534525,1
794265,594573,1
857126,548151,1
842786,614034,1
889975,589361,1
841130,529745,1
813561,583156,1
855603,542414,1
887556,531797,1
837032,509264,1
852037,649724,1
793791,581315,1
904450,533427,1
879722,550246,1
839088,528460,1
869369,536868,1
871873,509094,1
900991,497149,1
919544,541255,1
860520,544023,1
863042,557890,1
889805,522039,1
879031,489881,1
852918,552112,1
903840,586229,1
932662,537069,1
908506,549611,1
867533,542290,1
844617,499013,1
862002,534006,1
883981,607581,1
864265,549505,1
883062,547498,1
860870,546516,1
895565,501871,1
843344,604964,1
864059,545894,1
830888,544022,1
858819,544904,1
853562,531620,1
873791,606643,1
859213,538040,1
841843,503359,1
842719,506205,1
847904,574114,1
863859,546898,1
888919,535805,1
855045,547633,1
863102,545783,1
829747,530312,1
850607,565348,1
810277,520837,1
879104,595389,1
840406,538772,1
838367,536676,1
837457,518745,1
861519,531277,1
816056,542574,1
862534,547936,1
808555,600511,1
862571,550965,1
832010,554080,1
882403,534710,1
840020,568424,1
865030,541150,1
846594,522941,1
890223,556874,1
873136,513309,1
846622,553552,1
905770,531812,1
803216,577565,1
914183,620056,1
877510,555087,1
861193,573954,1
840994,578455,1
875640,561262,1
876782,536438,1
849501,552769,1
866973,550375,1
906382,534459,1
822722,553764,1
861656,545794,1
856991,546255,1
865081,551012,1
895680,609341,1
867801,548156,1
846324,557586,1
840059,534876,1
860473,545982,1
937823,540173,1
886532,500026,1
904133,534915,1
880545,506175,1
833499,504718,1
854979,539793,1
818739,545052,1
825596,639465,1
838036,542999,1
846216,528037,1
850790,525740,1
864040,538985,1
869818,543227,1
879309,561548,1
860563,534839,1
846082,541026,1
860151,543055,1
847292,559228,1
838239,576018,1
837307,548214,1
853093,586321,1
884326,479802,1
838978,622330,1
842903,567914,1
832490,450680,1
844948,563321,1
859577,544625,1
908409,591215,1
819843,570485,1
875625,599766,1
887780,536497,1
884613,507507,1
849858,524682,1
846741,539481,1
870630,516603,1
843111,581603,1
869718,536928,1
857648,511640,1
881571,532467,1
860230,528054,1
861966,562885,1
898736,548642,1
961951,577029,1
866878,501919,1
874791,559085,1
874239,594786,1
915504,527751,1
758172,608152,1
859515,505303,1
861033,507671,1
837880,444574,1
827672,545966,1
869960,562146,1
858151,548242,1
877440,529137,1
821835,564313,1
846371,578530,1
829482,475863,1
860507,526669,1
878696,530134,1
837312,572687,1
886773,509047,1
879805,547494,1
859679,541785,1
910683,612854,1
860863,546060,1
874110,541972,1
790149,565157,1
873984,580836,1
873742,448214,1
894785,440382,1
874312,574582,1
879902,518647,1
851462,526597,1
839012,550376,1
808097,502521,1
879500,590791,1
864721,548447,1
866044,584750,1
876151,582116,1
819250,517655,1
807278,566392,1
872033,558924,1
894268,532597,1
846752,613846,1
850478,566230,1
849777,531138,1
823584,568458,1
823202,619103,1
843715,568319,1
861023,545953,1
889743,560547,1
862785,579661,1
880833,537039,1
854374,550707,1
842616,515205,1
860721,547751,1
831024,505776,1
829240,591428,1
860384,555572,1
853348,525893,1
849118,571562,1
856167,542249,1
853874,560250,1
838808,524944,1
814561,575281,1
773292,531652,1
891515,520429,1
805884,549492,1
833437,556713,1
843432,490725,1
791355,529644,1
865157,562132,1
920249,551171,1
808777,512952,1
898916,630099,1
863706,491401,1
857231,551055,1
877413,541536,1
838821,563842,1
854037,528890,1
824475,518063,1
857360,562228,1
856437,532452,1
862117,600081,1
839280,539324,1
885379,603686,1
859185,553000,1
865020,550686,1
882007,593653,1
861027,546004,1
846772,509036,1
844627,556401,1
861069,548327,1
854342,541611,1
844086,531300,1
923996,594948,1
832154,559403,1
803202,549001,1
856619,544008,1
897286,558004,1
851216,516166,1
858537,548576,1
828001,524067,1
849327,548496,1
858278,544519,1
793875,473793,1
766617,548142,1
847728,576707,1
858418,546935,1
816840,539239,1
852687,540692,1
861927,562723,1
892382,513991,1
811745,461099,1
800152,576217,1
870139,566584,1
859492,572224,1
830226,483466,1
850674,533083,1
834632,541216,1
899052,526048,1
925485,596955,1
893145,551400,1
839493,521150,1
883434,581923,1
873380,495161,1
765011,607246,1
898578,612291,1
906772,510158,1
858325,586062,1
795909,462864,1
812634,554848,1
846841,533595,1
810817,509540,1
826192,577784,1
856552,545271,1
848628,503773,1
784291,581417,1
890613,567037,1
870936,575427,1
851166,532382,1
871544,592403,1
870337,534303,1
819580,545900,1
912649,498734,1
870214,556246,1
853279,560714,1
857319,543529,1
878519,606677,1
858057,542933,1
860375,544804,1
888111,525539,1
892877,544283,1
788776,582930,1
875311,542259,1
875248,462524,1
835831,555864,1
885828,586348,1
916704,609548,1
893991,544467,1
866352,535933,1
872247,494281,1
832372,600070,1
902302,514170,1
877298,565604,1
873636,510687,1
854818,554389,1
915666,506439,1
905849,524809,1
862062,545736,1
871981,649086,1
900829,590250,1
859419,546754,1
855983,534803,1
916082,517633,1
874877,535143,1
885963,528959,1
853439,518568,1
855177,626376,1
814249,488483,1
857283,548467,1
865489,548920,1
913686,576892,1
880275,564545,1
861381,546835,1
880958,588608,1
868979,528502,1
872237,555834,1
861868,549168,1
836951,546244,1
836874,555991,1
769546,554722,1
855074,542557,1
868128,568529,1
878859,540155,1
852267,498220,1
874125,543036,1
846646,548548,1
851517,541076,1
806888,492319,1
831779,577161,1
860259,545444,1
892423,530999,1
838442,506780,1
853291,557685,1
730887,825972,1
645233,927201,1
645563,819480,1
573324,878802,1
693699,822637,1
649412,856993,1
684558,878573,1
656658,854609,1
651506,856097,1
618405,842859,1
667280,765619,1
600996,890782,1
674463,862486,1
676694,851597,1
620685,880813,1
716590,874975,1
721401,951880,1
657094,857640,1
644693,867371,1
633601,861482,1
673646,857346,1
657184,855509,1
708244,871834,1
659081,860560,1
657811,885904,1
642843,909185,1
709303,897538,1
610505,851476,1
612648,772280,1
673196,812941,1
673267,883727,1
694451,863981,1
678869,902492,1
690018,819280,1
677983,890077,1
639997,865965,1
709254,847444,1
679799,858680,1
664355,831472,1
659166,861665,1
692386,863386,1
688076,833905,1
680506,840053,1
641840,886745,1
673292,857105,1
622212,860015,1
736557,897961,1
668234,886696,1
675013,876331,1
675902,853961,1
695092,820091,1
730287,897070,1
691716,873426,1
722404,952207,1
678606,878004,1
664156,846474,1
688118,911574,1
674492,861230,1
675382,836312,1
664639,925795,1
626334,852383,1
669690,842110,1
653177,819935,1
674265,861435,1
677404,883871,1
672212,860894,1
715956,900724,1
674236,877152,1
679818,860064,1
578509,923881,1
680381,823757,1
720629,816515,1
640210,902029,1
671772,860357,1
618009,867493,1
672628,882986,1
680261,863401,1
682100,853708,1
681049,846975,1
668567,856554,1
656957,871011,1
662293,872590,1
673953,835926,1
718544,888401,1
648590,917839,1
699124,824089,1
668367,855686,1
675866,868784,1
700098,894685,1
683156,877209,1
661357,801817,1
789095,895634,1
673332,857517,1
627452,835854,1
672059,860501,1
665048,854911,1
683580,872374,1
668839,882598,1
682510,905902,1
671235,856653,1
680228,843225,1
662249,918050,1
674961,865594,1
679211,886670,1
676220,858214,1
567861,856582,1
668228,858122,1
682241,850176,1
712262,856869,1
671325,856592,1
680592,858526,1
683098,847245,1
646816,829778,1
675633,863416,1
677551,860007,1
683656,842406,1
678195,860537,1
700747,821557,1
679054,898217,1
676360,866112,1
665308,868551,1
665775,845662,1
660459,860658,1
670119,859029,1
672068,874862,1
644301,925034,1
704574,866263,1
665660,828338,1
680579,836946,1
682053,853410,1
672544,859978,1
713088,880834,1
680969,838864,1
674151,853540,1
664903,839150,1
641902,755287,1
683610,910782,1
676962,897430,1
594720,848457,1
658748,777680,1
700341,869730,1
640432,837036,1
668519,860048,1
672668,861428,1
638004,837697,1
673071,856021,1
668772,858570,1
636871,929410,1
599612,859210,1
739318,810528,1
654937,781879,1
663095,949045,1
658734,883214,1
647968,877873,1
682699,851115,1
684739,884934,1
667620,855461,1
616281,845406,1
697161,840318,1
679237,862389,1
664260,859029,1
674121,858589,1
700962,927047,1
723397,859761,1
648230,857418,1
677896,867053,1
680828,839011,1
680757,826912,1
673826,880137,1
694897,834591,1
683585,905984,1
671609,815681,1
669748,863109,1
674659,860894,1
659734,844127,1
656156,868643,1
653258,860766,1
684131,898331,1
666516,859837,1
655237,871554,1
653592,959882,1
659280,845579,1
646422,900526,1
627580,840406,1
604546,847329,1
631316,837043,1
705518,925936,1
662898,884734,1
718088,852181,1
666315,872311,1
710082,881600,1
674433,860605,1
685821,816579,1
678856,850293,1
669427,846395,1
687043,806921,1
657981,866945,1
676480,860779,1
704065,832648,1
669178,866011,1
693783,860206,1
683027,876064,1
670957,810768,1
674134,908464,1
637665,858741,1
664325,877878,1
664025,801796,1
672800,874378,1
685124,873363,1
674496,870664,1
684602,823981,1
677769,841641,1
651576,865180,1
650720,817440,1
674472,860330,1
673028,860593,1
683413,861559,1
669638,842011,1
674365,860819,1
687360,862438,1
662684,813662,1
673242,886958,1
674311,859933,1
595580,798572,1
636769,854047,1
685551,798742,1
663945,828490,1
717187,883275,1
706906,885612,1
675988,841317,1
671976,864630,1
669366,869654,1
651216,815098,1
676767,832479,1
657879,857942,1
665828,868934,1
674905,876286,1
640000,863831,1
672818,881943,1
634800,823669,1
658590,886551,1
639463,847461,1
625416,868848,1
672266,862875,1
723173,872525,1
688098,908495,1
673410,863889,1
679788,889464,1
615826,863168,1
598671,854219,1
753254,840123,1
669430,905798,1
726847,875488,1
648443,845340,1
674114,970756,1
675551,956849,1
677459,896720,1
634004,895206,1
653745,809028,1
682420,846881,1
666636,858686,1
682481,879399,1
656834,885944,1
718257,857481,1
672598,856928,1
693997,774817,1
612392,916853,1
671444,860206,1
671404,857240,1
689628,868984,1
704570,845515,1
652233,886054,1
705929,851313,1
682315,843851,1
667131,849230,1
707894,904500,1
649345,864613,1
629998,877765,1
659542,840985,1
621278,888326,1
682304,876841,1
679747,860939,1
663049,843538,1
672876,844123,1
689948,850548,1
696257,894819,1
629377,853726,1
658034,897179,1
696808,866039,1
699668,863774,1
669697,859388,1
606506,766728,1
672474,868765,1
697011,856357,1
708262,945359,1
653181,886417,1
674521,861127,1
729194,856897,1
663168,859429,1
644843,838626,1
672797,843231,1
680677,868629,1
614497,830844,1
646671,857872,1
679242,853941,1
665697,929571,1
749941,916922,1
602365,916673,1
684537,843821,1
694308,904062,1
731712,878998,1
667713,847241,1
730383,879136,1
689363,817577,1
728743,850843,1
683941,915579,1
722463,882675,1
670519,870010,1
683252,858182,1
669288,860515,1
675357,870850,1
673449,860643,1
687325,883004,1
603472,894573,1
669713,851017,1
693362,837786,1
605535,925341,1
687078,791051,1
672387,800443,1
683048,937776,1
713579,879202,1
571669,873544,1
695260,824882,1
702654,841548,1
601619,825604,1
564416,878492,1
703773,870419,1
674931,870112,1
673140,864863,1
681053,892766,1
683321,873932,1
701017,931252,1
645677,814395,1
677362,853471,1
659046,930099,1
665426,853940,1
691827,863963,1
650661,861267,1
599647,858702,1
684091,842566,1
